,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1508,0.00108,0.8,144142,0.523,06Gyf2pFDVmN5K8XAawG96,0.0,1,0.352,-6.578,1,0.107,147.057,4,0.379
1509,0.301,0.678,188346,0.679,1pZdegOXTZ2ftINo3oUuRZ,0.000136,1,0.112,-7.093,1,0.0644,119.977,4,0.218
1510,0.0118,0.853,166693,0.688,3lyeSiAIdLoZUHhV8psOTI,0.0,8,0.151,-6.509,0,0.296,150.012,4,0.565
1511,0.0129,0.734,188174,0.418,38yBBH2jacvDxrznF7h08J,0.0,0,0.0579,-6.678,1,0.0425,85.909,4,0.868
1512,0.0265,0.893,204960,0.583,1wWRtPIKD7ZNvtsrzLyTev,1.33e-05,0,0.149,-6.862,1,0.341,147.0,4,0.115
1513,0.00841,0.725,159400,0.692,4W598w0KcHVG5Nwqk0qMpj,0.0,5,0.0912,-5.742,0,0.257,169.025,4,0.298
1514,0.627,0.669,229573,0.686,6VFMGKuYTlaYgbhvILfbc7,0.0,4,0.0734,-5.534,1,0.184,180.046,4,0.437
1515,0.0375,0.715,185281,0.566,1CxLWO9XW1aK4yv7zViVdn,0.0,9,0.107,-7.536,1,0.0411,93.998,4,0.509
1516,0.381,0.519,223044,0.554,4v094LQ9eF10k2O2Te2ngK,0.0,0,0.115,-6.412,1,0.0385,153.676,4,0.194
1517,0.0107,0.793,166467,0.742,3C4FUqrrjuvWoHwsumWfIu,0.0,0,0.119,-6.185,1,0.21,150.076,4,0.21
1518,0.00924,0.84,146987,0.65,5b06JZjts6dgyyuY1m7roq,0.0,1,0.201,-6.708,1,0.262,145.972,4,0.527
1519,0.723,0.597,210422,0.41,4OEOEsOhlzDqQuewiuPJAc,0.0,7,0.106,-8.293,0,0.074,103.666,4,0.0736
1520,0.00362,0.834,199840,0.618,2ya9d4B06EQ8Fpj5SSqiTH,2.67e-05,8,0.126,-7.653,0,0.231,135.889,4,0.553
1521,0.0751,0.705,187749,0.474,3IJ6BBFLD2I2CH3hHFQj3O,0.0,2,0.229,-7.534,1,0.355,146.244,4,0.179
1522,0.0201,0.75,242347,0.579,1OwNWr75pNTyhifOTT0uIG,6.4e-05,8,0.219,-6.256,1,0.0856,145.949,4,0.262
1523,0.275,0.697,220707,0.675,0jPLBur1qXRfj3pbuJSX03,0.0,7,0.0767,-4.688,1,0.317,158.133,4,0.292
1524,0.228,0.599,190769,0.897,6TdweeWiGv35hKXn3tARjA,0.0,0,0.554,-2.731,1,0.0435,156.016,4,0.931
1525,0.738,0.678,232852,0.398,3UwT4FadEGWyMdaSwYcUBY,0.0,6,0.117,-8.413,0,0.0315,111.833,4,0.202
1526,0.0364,0.628,215064,0.797,7EI6Iki24tBHAMxtb4xQN2,0.0,11,0.104,-3.953,0,0.0596,106.93,4,0.321
1527,0.00355,0.692,178787,0.533,1KF7iLK6wK3hjjtqxjRiym,0.0,6,0.114,-6.165,0,0.176,78.902,4,0.25
1528,0.0401,0.755,228506,0.641,3njGbs1LCqSfxadxnG7M9z,0.0,2,0.677,-7.087,0,0.0899,115.015,4,0.298
1529,0.00745,0.721,223814,0.613,4kVo85bcmBkvMBcJl42XCA,2.55e-06,11,0.125,-7.051,0,0.0332,124.012,4,0.665
1530,0.416,0.823,187453,0.419,6NWl2m8asvH83xjuXVNsuG,0.0,10,0.105,-10.358,0,0.165,119.958,4,0.277
1531,0.0613,0.568,242053,0.609,3kciYQvHGFkQYaZd0m1Pbc,9.11e-06,5,0.0954,-7.698,0,0.279,143.351,4,0.396
1532,0.0691,0.683,307906,0.684,4hgbz1Hzwpu0zQjcDiZfHa,0.0,11,0.124,-4.522,0,0.0643,140.373,4,0.905
1533,0.000846,0.739,204957,0.546,3xNLFPiiJGmwkjQAS7tVqu,9.03e-06,2,0.203,-7.465,1,0.0658,132.031,4,0.14
1534,0.703,0.259,258025,0.312,5lsRkYiIerlfXMMrl4zkJG,9.32e-06,8,0.302,-9.82,1,0.0318,182.257,3,0.234
1535,0.0466,0.709,185281,0.571,65wnZsZLKJimfK1cTFOfa1,0.0,9,0.106,-7.617,1,0.0405,93.957,4,0.51
1536,0.0918,0.693,258480,0.682,5gLJFqhjXwsxJdrugDIQDq,0.0,9,0.186,-6.131,1,0.331,159.95,4,0.193
1537,0.000662,0.721,156057,0.711,0taOCiup4HNG9LmbduVlJj,0.0,7,0.347,-9.294,1,0.293,107.998,5,0.511
1538,0.0715,0.584,178253,0.621,6waqLPcT6ruMhmd36OhmFO,1.68e-06,1,0.389,-5.703,1,0.0443,92.003,4,0.634
1539,0.633,0.765,229573,0.688,42CeaId2XNlxugDvyqHfDf,0.0,4,0.0734,-5.566,1,0.0841,90.013,4,0.434
1540,0.0652,0.791,209680,0.529,5Gd19NupVe5X8bAqxf9Iaz,1.25e-05,7,0.218,-6.87,1,0.175,91.981,4,0.428
1541,0.129,0.72,197993,0.807,0tBbt8CrmxbjRP0pueQkyU,0.0,11,0.183,-4.59,0,0.0432,124.946,4,0.305
1542,0.139,0.715,197993,0.802,7EmGUiUaOSGDnUUQUDrOXC,0.0,11,0.177,-4.647,0,0.0394,124.989,4,0.327
1543,0.00354,0.749,242880,0.909,0F7pHlzV43FgZPUgfcxqlC,0.0,8,0.337,-2.808,1,0.074,149.988,4,0.393
1544,0.0149,0.921,191252,0.467,3ncgNpxLoBQ65ABk4djDyd,0.000238,1,0.334,-8.443,1,0.119,135.995,4,0.287
1545,0.0519,0.901,307660,0.529,1YZfcVLbbJwfizR5cDOp3q,0.0,2,0.179,-4.443,1,0.191,138.003,4,0.146
1546,0.022,0.91,276333,0.444,4knL4iPxPOZjQzTUlELGSY,0.0,1,0.137,-8.126,0,0.344,149.953,4,0.53
1547,0.00354,0.749,242880,0.909,2EPbvVyo2qrrmeiEm57Cfl,0.0,8,0.337,-2.808,1,0.074,149.988,4,0.393
1548,0.0802,0.645,181880,0.541,270aLuFCbX32hhBr8MQyPM,0.0,10,0.325,-6.312,0,0.0385,95.061,4,0.411
1549,0.245,0.638,205748,0.658,2xmrfQpmS2iJExTlklLoAL,3.77e-06,3,0.0919,-6.318,1,0.0456,105.076,4,0.33
1550,0.0129,0.689,193853,0.769,5fyvUqw0Vu6qTM4DSkDUs2,0.0,0,0.282,-5.362,1,0.0329,156.074,4,0.435
1551,0.874,0.493,203290,0.221,7FzhZ7C3NhM1UyqSHV9ytY,0.0,6,0.285,-9.301,1,0.0486,82.273,4,0.353
1552,0.0116,0.77,163133,0.426,1Mb187X5w3OUQNH6P5M28Y,0.0,5,0.273,-5.717,0,0.0473,102.056,4,0.523
1553,0.151,0.765,273813,0.561,2c5D6B8oXAwc6easamdgVA,0.0,7,0.183,-7.448,0,0.086,135.031,4,0.202
1554,0.0483,0.729,204279,0.714,7xmaCmiSOCtQ6nFENK22br,0.0,5,0.128,-6.067,0,0.0839,127.965,4,0.492
1555,0.025,0.826,285160,0.47,3V35bKSSm4usoSPjdaRGMx,0.00337,5,0.1,-5.487,0,0.0343,100.989,4,0.541
1556,0.0855,0.773,357267,0.859,3S2R0EVwBSAVMd5UMgKTL0,0.00018,11,0.914,-4.913,1,0.0747,118.458,4,0.813
1557,0.0702,0.742,233568,0.745,3hXGamYfZIrMsvMWLA0JXW,0.0,10,0.0909,-4.966,1,0.0831,123.017,4,0.527
1558,0.203,0.655,232857,0.642,5j2qzYh9IuMXi5xq6Yk02Q,2.3e-05,9,0.11,-6.758,1,0.0729,83.974,4,0.208
1559,0.0125,0.779,240800,0.717,5PIB8aoUJoCRh1O5TEGdOj,0.0536,6,0.355,-9.7,0,0.0335,115.384,4,0.789
1560,0.407,0.688,192040,0.488,0xxZY5C9xxij3D1HkzbnfC,0.0,11,0.43,-14.195,0,0.357,69.77,4,0.707
1561,0.331,0.782,268933,0.436,5u6vkDnOyaf8LsteDAj2ub,1.3e-05,2,0.342,-7.033,1,0.155,82.994,4,0.243
1562,0.149,0.88,172800,0.428,7sO5G9EABYOXQKNPNiE9NR,5.07e-05,9,0.114,-8.28,1,0.206,100.007,4,0.333
1563,0.00525,0.845,257600,0.399,0tdCy39PgWN8LFWu34ORn3,0.74,1,0.102,-7.509,1,0.309,143.049,4,0.148
1564,0.0974,0.862,148640,0.274,2D2w9943rsnJOGCrI4aMQp,0.185,0,0.183,-5.818,0,0.484,77.493,4,0.146
1565,0.442,0.739,147987,0.405,7LAhKXDNWwq3CmnFP3UIOP,0.211,0,0.158,-10.897,1,0.0852,157.09,4,0.127
1566,0.354,0.799,160320,0.381,3oxCefEI6Tc6Z6t20J4IvH,3.12e-06,1,0.135,-7.147,1,0.464,158.021,4,0.0488
1567,0.147,0.9,202667,0.365,6HR1z11h0ROUlWP4Kx8Z7G,0.185,10,0.179,-6.395,0,0.235,135.003,4,0.136
1568,0.141,0.825,189800,0.364,7vbjH8laThXpcBXeLNPm3M,0.311,2,0.195,-7.635,0,0.121,153.028,4,0.177
1569,0.557,0.724,228893,0.284,7vg47qMIEdLfNdTE3WLf0T,0.0175,7,0.121,-10.494,1,0.392,150.98,4,0.144
1570,0.413,0.926,231787,0.544,6m6Oy3F6GG0zRwH03rWmTv,9.54e-05,5,0.112,-6.827,1,0.0727,115.951,4,0.656
1571,0.0409,0.767,237760,0.712,6A4Jc8npNo79BOgsrPptLA,8.08e-05,1,0.132,-4.128,0,0.0324,124.091,4,0.804
1572,0.0029,0.333,308120,0.927,5QTxFnGygVM4jFQiBovmRo,0.000211,9,0.297,-8.55,0,0.0733,141.47,4,0.382
1573,0.779,0.669,196187,0.448,63y2aL2dT6zzw8FOSLaNrp,0.0,11,0.155,-15.442,0,0.0359,83.804,4,0.645
1574,0.0591,0.573,208400,0.913,2zYzyRzz6pRmhPzyfMEC8s,0.00173,6,0.156,-4.793,0,0.132,115.715,4,0.422
1575,0.00543,0.614,129478,0.598,3ojTJaonfkL96iIWa47SU3,0.0,10,0.1,-6.335,0,0.0561,105.803,4,0.565
1576,0.119,0.82,293435,0.696,5gx2E5aIXMRBellPZW1up5,0.0,7,0.232,-4.918,0,0.182,144.981,4,0.617
1577,0.0332,0.722,294827,0.486,2aRjuScpka878tUWOsLYpQ,0.0,2,0.111,-17.081,1,0.128,170.626,4,0.625
1578,0.0932,0.75,209467,0.62,6kotXaSQaGYxE62hVpdHWu,0.0135,7,0.0612,-8.72,1,0.0257,103.538,4,0.93
1579,0.0885,0.775,311440,0.852,0wQy2OO7jKjm0OOmA7gv3f,2.37e-05,11,0.823,-4.813,1,0.0526,118.561,4,0.84
1580,0.113,0.66,191507,0.542,6GmL39a9OazWtyMkAbJz7v,0.0,11,0.346,-13.511,0,0.237,140.621,4,0.592
1581,0.0308,0.567,199667,0.943,7uHO4AmKtyGa5v5fsElGoC,0.0966,6,0.544,-7.992,0,0.0387,128.207,4,0.965
1582,0.779,0.352,67520,0.551,0kwuKfWntoGh0EWyYb7Mpf,0.902,4,0.167,-16.545,0,0.0362,168.022,4,0.103
1583,0.565,0.566,377747,0.673,4sFbojhVXQv7dBC9PVCcRn,1.13e-06,9,0.0438,-10.814,1,0.306,114.385,4,0.583
1584,0.0982,0.799,199853,0.601,5SDCeGVT08a1RMXIBJF2O5,4.12e-06,8,0.122,-5.254,1,0.071,110.001,4,0.45
1585,0.478,0.934,193600,0.565,6V1XbtfGGmfEkyBtTlapw1,8.12e-06,11,0.102,-4.844,1,0.0687,115.043,4,0.53
1586,0.164,0.335,241107,0.625,0bYg9bo50gSsH3LtXe2SQn,0.0,7,0.0708,-7.462,1,0.0386,150.277,4,0.346
1587,0.153,0.741,220964,0.58,5kyd6oKvKmj6mWCaAaHoN4,0.0,0,0.109,-7.741,1,0.378,97.092,4,0.428
1588,0.00194,0.919,219880,0.73,6tUgfsOa8PLkoede5nOR7D,8.51e-05,1,0.101,-6.581,1,0.088,95.044,4,0.189
1589,0.652,0.698,201000,0.375,1mXVgsBdtIVeCLJnSnmtdV,0.0,5,0.173,-8.279,1,0.0491,91.92,4,0.534
1590,0.193,0.599,203507,0.508,0tDfp0vFR95Gg6Mrhza3lX,0.000177,9,0.329,-9.894,1,0.105,163.957,4,0.269
1591,0.0767,0.796,199849,0.606,04JL2liXXV9B9coeGuUsPw,2.99e-06,5,0.0863,-5.254,0,0.0657,110.007,4,0.42
1592,0.0835,0.648,190643,0.608,7eFmN6wnsb7WowRKAqRFfs,0.0,8,0.105,-5.16,1,0.0587,126.12,4,0.488
1593,0.317,0.386,221596,0.377,7DsX5K72fewVGb47qj7Tbg,1.96e-06,4,0.0864,-9.372,0,0.0484,172.618,3,0.168
1594,0.614,0.511,226731,0.301,5qOWH742APK9OAIhQBflvV,0.0,10,0.137,-8.608,1,0.0473,126.267,4,0.213
1595,0.0101,0.595,227707,0.431,0Gux2yTMWYOlcBUNjGJu5p,7.03e-05,10,0.164,-7.282,1,0.486,125.2,3,0.107
1596,0.883,0.66,203290,0.218,2mb6YdoavL6db22p7XKJQZ,0.0,6,0.289,-9.329,1,0.0396,86.82,4,0.377
1597,0.757,0.549,247555,0.404,4K1vOdIFqskQv3zoI0FdAk,0.000176,0,0.114,-10.214,1,0.105,119.726,4,0.148
1598,0.4,0.667,192922,0.523,01uk7IzZyFNfQTDBXxx6NB,0.0,1,0.334,-6.439,1,0.0281,103.481,3,0.434
1599,0.68,0.749,268864,0.671,6GNifiuBPrKFpwNBYnooFm,0.0,6,0.167,-5.151,1,0.0599,81.994,4,0.756
1600,0.336,0.722,207164,0.615,1A85fOmviQuGgkF6Lww6Nd,3.96e-05,4,0.185,-7.098,1,0.0723,95.967,4,0.392
1601,0.577,0.574,190087,0.261,3AFPGvRzeKeNJbIbLwcz4G,3.48e-05,5,0.32,-11.013,0,0.0309,84.633,4,0.305
1602,0.00549,0.512,207966,0.657,1p1SbqeipOd4ezKUpxqaz6,3.05e-05,10,0.16,-7.714,1,0.101,169.865,4,0.482
1603,0.35,0.659,283295,0.54,5ZX1X9Rl4zbx1Wwyn3idVD,2.84e-06,4,0.119,-8.065,0,0.077,135.655,4,0.139
1604,0.117,0.817,198280,0.854,41W4YKwP7DPxoplPA2U0PW,1.07e-05,6,0.0413,-4.744,0,0.117,102.0,4,0.622
1605,0.399,0.499,263400,0.673,1Bxzw8ag71snOU9IbhXVD6,1.21e-06,0,0.208,-4.505,1,0.0348,121.87,4,0.301
1606,0.74,0.415,187157,0.196,3zesxb7sOGbeSwUrzLUP0f,2.81e-06,6,0.116,-10.368,0,0.0323,104.047,3,0.223
1607,0.0789,0.721,172687,0.873,0tPQPaOKM32WgMSbPCYyRH,0.0,1,0.0824,-4.741,1,0.119,79.943,4,0.552
1608,0.757,0.448,183536,0.394,6t4rYZeShwJai1YSs0tWOQ,0.000134,2,0.12,-10.376,1,0.0997,78.603,4,0.4
1609,0.805,0.496,208903,0.28,6TwcRSQgztJFw8tQDrs35D,9.28e-05,10,0.11,-9.156,1,0.0616,127.149,4,0.113
1610,0.423,0.807,297485,0.681,5hcisvFMidkMJlElTO9Qmw,0.0,11,0.0962,-6.268,1,0.0983,140.006,4,0.676
1611,0.0334,0.489,279703,0.622,3Tvs5NbIqszxl7ctruIqa6,0.0,2,0.0699,-7.318,1,0.0423,143.053,4,0.329
1612,0.837,0.618,202103,0.217,6i3K9JRY0Bc6kZZeyMuikL,0.000163,10,0.538,-15.372,1,0.0515,116.013,4,0.0872
1613,0.796,0.499,209380,0.324,6AUuRg513AfT50d52O60fS,0.0,1,0.113,-8.005,1,0.0333,129.639,4,0.335
1614,0.194,0.593,208280,0.706,60myXm48xMbtq52nQRgEWc,4.57e-06,4,0.108,-6.332,1,0.037,107.013,4,0.397
1615,0.0805,0.792,199849,0.612,4nYsmWkuTaowTMy4gskmBw,3.83e-06,5,0.0852,-5.212,0,0.0693,109.959,4,0.42
1616,0.0803,0.648,190643,0.603,4lUnFLtn8w3W76FiYDRzmO,0.0,8,0.112,-5.098,1,0.0507,126.116,4,0.488
1617,0.591,0.504,226731,0.308,4S2WtfT03YDIlXEwSX4Tjd,1.61e-06,10,0.137,-8.605,1,0.0477,126.956,3,0.205
1618,0.0786,0.795,199849,0.615,3hBBKuWJfxlIlnd9QFoC8k,2.98e-06,5,0.0855,-5.211,0,0.0671,110.009,4,0.393
1619,0.113,0.658,160000,0.736,57IRaiAB4hBZu3gnNVZC0v,0.0,9,0.0978,-6.097,0,0.308,143.966,4,0.804
1620,0.0102,0.833,204600,0.434,0VgkVdmE4gld66l8iyGjgx,0.0219,2,0.165,-8.795,1,0.431,150.062,4,0.281
1621,0.224,0.728,190328,0.81,1YqcGlCHNquxBhlUZsjhMT,1.1e-05,1,0.0952,-5.2,1,0.0589,171.083,4,0.784
1622,0.801,0.49,303781,0.598,5b2QnYcT9rQIkhRWt4HztQ,0.0,9,0.576,-4.814,0,0.186,84.004,4,0.61
1623,0.174,0.797,228080,0.721,1gjxuBurykxzaqbDaqKKYU,0.0,9,0.24,-4.912,0,0.0575,146.924,4,0.627
1624,0.0112,0.93,188563,0.673,4EsYkJjHKMejYLp54woB9c,0.0,10,0.138,-7.314,0,0.0733,134.984,4,0.219
1625,0.00266,0.801,249934,0.604,3hmrgEKcLEQi0rlk3mJfZ7,0.0,1,0.159,-7.828,1,0.423,118.091,4,0.359
1626,0.0976,0.509,233248,0.631,14EgW52HVqnLHd30bgbPxg,0.0,7,0.058,-6.312,0,0.0566,154.359,4,0.157
1627,0.0233,0.845,187521,0.709,2z4pcBLQXF2BXKFvd0BuB6,0.0,10,0.094,-4.547,0,0.0714,98.062,4,0.62
1628,0.0641,0.904,272783,0.714,21d6vR3dejJyfDHetovwfP,0.0,8,0.317,-5.599,1,0.358,119.97,4,0.836
1629,0.026,0.625,244356,0.546,45E6C9gVAzrS17C5GDvBOF,0.0,1,0.0633,-5.636,1,0.038,90.03,4,0.109
1630,0.0699,0.898,216190,0.671,6GmjF0MtrK8UHQlIh6tzRt,5.17e-05,11,0.12,-5.942,0,0.227,144.992,4,0.668
1631,0.0261,0.706,218443,0.699,54iV7vJtxSD33pcmdFnU0o,0.0,11,0.277,-6.822,0,0.128,145.956,4,0.409
1632,0.0555,0.69,157643,0.771,0lcJ1p6R8PWT5u7GW4J9YH,0.0,1,0.138,-4.939,1,0.157,78.518,4,0.629
1633,0.00559,0.828,210484,0.518,5P3sJifmk6knUt77K02rRZ,0.0,1,0.0898,-6.678,1,0.076,139.036,4,0.303
1634,0.11,0.895,186027,0.885,2nUJvBO87SkxCViQsLc9Zr,4.04e-05,0,0.106,-4.182,1,0.268,134.973,4,0.633
1635,0.8,0.577,303781,0.593,7zLGHiDWd9T1Rxw4PQCb13,0.0,9,0.623,-4.816,0,0.137,120.611,5,0.575
1636,0.168,0.793,228080,0.718,790MhTXPFrYkrqCKvpg4t1,0.0,9,0.241,-4.966,0,0.0547,146.885,4,0.649
1637,0.0485,0.689,157643,0.761,2vjmyyAnDUzilFYxOlTdO1,0.0,1,0.136,-4.939,1,0.13,78.514,4,0.698
1638,0.234,0.604,221440,0.661,5gIRPQWULwrvIt0F6pY7ph,0.0,0,0.0951,-5.914,1,0.0375,107.016,4,0.506
1639,0.141,0.743,202453,0.855,7JNh1cfm0eXjqFVOzKLyau,0.0045,5,0.099,-3.976,0,0.0436,96.989,4,0.871
1640,0.019,0.788,141009,0.556,0UioblV1x795s55Ur58c6c,0.0,9,0.217,-7.655,1,0.345,80.012,4,0.481
1641,0.188,0.73,279613,0.538,0lJCqIx5BhZtf6QtYI2fbv,0.0,1,0.123,-5.612,1,0.0319,130.023,4,0.215
1642,0.03,0.814,232550,0.813,6Za3190Sbw39BBC77WSS1C,9.33e-05,2,0.255,-3.023,0,0.0561,79.997,4,0.839
1643,0.0889,0.659,190643,0.604,1Qg9jWGDkKAGZXj5v2OG59,0.0,8,0.105,-5.084,1,0.0542,126.135,4,0.407
1644,0.0327,0.488,246773,0.589,3KH1kmD5mYQxyeHLoebQTF,1.85e-06,9,0.18,-4.683,1,0.138,101.984,4,0.127
1645,0.00648,0.782,211960,0.566,00DcwM45CMDjGChnoFRQ6y,1.45e-05,1,0.221,-7.498,1,0.257,156.012,4,0.0568
1646,0.706,0.703,125827,0.407,3T7dNA7O8c3Axj5WyDNcH3,0.0,8,0.45,-12.155,1,0.0504,140.057,4,0.849
1647,0.398,0.751,199095,0.579,3whrwq4DtvucphBPUogRuJ,2.28e-05,2,0.133,-4.036,1,0.0321,105.031,4,0.349
1648,0.0262,0.534,231547,0.583,6sn8WaooLLVhQvU96wtEAm,0.0,2,0.421,-8.672,1,0.0288,105.997,4,0.145
1649,0.0498,0.602,159987,0.762,22fRl49GSpRdu3J2EPj1i6,0.00819,2,0.121,-6.149,0,0.0347,92.02,4,0.112
1650,0.0157,0.368,214427,0.796,0bcEHhsuLRDm712CQHomdm,0.0,1,0.0694,-4.923,0,0.0823,170.033,4,0.181
1651,0.0317,0.579,246773,0.58,4AtZRwSR8BOTTQg5ihSggt,2.06e-06,9,0.18,-4.679,1,0.1,102.848,4,0.106
1652,0.00717,0.787,211960,0.565,1MQ8ydvrTnn2QJgXFATJvD,1.53e-05,1,0.251,-7.536,1,0.259,155.968,4,0.0593
1653,0.0434,0.265,224053,0.827,44Gw1IvWT75LCsRn69YBN6,0.0,7,0.117,-4.661,1,0.104,82.032,4,0.131
1654,0.0509,0.743,203373,0.732,7hf89cT5FEmLV5E9fjrjG7,1.77e-05,8,0.227,-4.511,1,0.104,123.994,4,0.339
1655,0.303,0.658,199111,0.678,5yFSF6qQA1rcLsQRnBsZgb,0.0,1,0.361,-4.407,1,0.058,97.976,4,0.662
1656,0.0348,0.646,216041,0.64,78lnjdOMEO3dJuHRy9nDJL,0.0,3,0.108,-6.522,0,0.0424,134.03,4,0.882
1657,0.173,0.656,188637,0.804,6mVjlizvk7mq58DJl7pQ2j,0.0,8,0.763,-5.191,0,0.363,125.882,4,0.314
1658,0.0322,0.724,173720,0.895,1zsG4eaZmkA1dvjDDsAGLK,0.0,7,0.097,-3.617,1,0.0411,96.022,4,0.64
1659,0.109,0.773,220587,0.75,0uxSUdBrJy9Un0EYoBowng,0.0,8,0.174,-4.009,0,0.117,123.426,4,0.783
1660,0.261,0.542,214255,0.55,2rE9TX3VQ0WNt7kziFhKep,0.0,0,0.157,-5.072,0,0.158,106.435,4,0.172
1661,0.108,0.456,172500,0.833,68m6iwhKElLTBaGRG1LLwE,1.71e-05,0,0.0592,-4.242,1,0.0964,159.808,4,0.261
1662,0.00645,0.581,210373,0.921,5VJ1eVOnlAlaA2mQcwmKC8,2.69e-06,6,0.109,-4.319,0,0.051,95.967,4,0.829
1663,0.0724,0.545,205333,0.865,5mAxA6Q1SIym6dPNiFLUyd,4.79e-06,6,0.919,-2.601,0,0.0522,89.992,4,0.332
1664,0.00258,0.595,210652,0.606,2bwN9oZIn9XXSd8RlJ4FDM,0.0,5,0.344,-6.335,0,0.0316,92.075,4,0.168
1665,0.00413,0.653,202805,0.718,0OI7AFifLSoGzpb8bdBLLV,0.0,3,0.0537,-5.232,0,0.213,82.034,4,0.216
1666,0.026,0.654,281360,0.587,5AfJXFkWlmLBJhI23TNCIK,0.0,10,0.589,-6.331,1,0.0439,100.014,4,0.288
1667,0.277,0.47,184599,0.78,08GMwsvnrVZqBDE9djqAia,0.0,2,0.693,-7.823,1,0.604,80.6,4,0.161
1668,0.245,0.625,196436,0.548,5A8EYS9Z4hz4EmtU8W8kI3,0.0,5,0.111,-11.189,0,0.365,100.11,4,0.517
1669,0.00835,0.521,154815,0.766,4lnqTcdVROEbWcYenOhgTa,0.0,3,0.155,-4.693,1,0.0409,74.987,4,0.196
1670,0.0452,0.838,212105,0.687,0HGo49sZzRR4IFCU2AYOrr,0.0,10,0.233,-5.971,0,0.0829,120.032,4,0.569
1671,0.291,0.605,184599,0.784,3xWwPvpAv1HbKFmTwf6uKR,0.0,2,0.71,-7.836,1,0.607,80.68,4,0.159
1672,0.232,0.711,182160,0.414,77V8N0imMUga8hUL0gxXHT,0.0,1,0.149,-4.014,1,0.105,140.012,4,0.141
1673,0.766,0.24,151933,0.598,5hslUAKq9I9CG2bAulFkHN,0.0,7,0.117,-8.435,1,0.037,202.082,3,0.776
1674,0.189,0.735,262960,0.478,2FRnf9qhLbvw8fu4IBXx78,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,0.947
1675,0.672,0.666,129659,0.44,3bRCf9KEVv2oPGqnD8RnbH,0.0,2,0.0558,-10.882,1,0.0287,119.646,4,0.909
1676,0.918,0.741,130267,0.326,4IdXngKo4g5exqZ0fQTecu,0.0,2,0.0658,-12.045,1,0.0395,120.992,4,0.751
1677,0.119,0.555,216960,0.722,6RSNKGdv3nDTHqgw4bdzyF,0.0,11,0.0861,-6.005,1,0.034,134.058,4,0.559
1678,0.616,0.674,135533,0.37,65Q2mv3UlVi9eO70OpsmSe,0.0,0,0.0781,-12.937,1,0.0309,140.352,4,0.862
1679,0.881,0.603,155600,0.321,7inXu0Eaeg02VsM8kHNvzM,0.0,2,0.34,-11.489,1,0.0599,143.104,4,0.844
1680,0.904,0.31,190973,0.095,5humEOJehpAwMJEJmb0JJ2,3.43e-05,1,0.128,-17.828,1,0.0366,72.76,4,0.188
1681,0.978,0.326,166387,0.139,299lFlaAsNQdgbIZNPmIA0,3.65e-06,5,0.102,-19.668,1,0.0381,120.384,5,0.0931
1682,0.675,0.261,177480,0.143,4so0Wek9Ig1p6CRCHuINwW,0.272,9,0.349,-16.363,1,0.0364,91.387,4,0.236
1683,0.76,0.725,155933,0.276,6IeK3Ap5m3HabwJxgI6eSE,0.0,7,0.116,-12.25,1,0.0599,112.89,4,0.717
1684,0.0339,0.557,185733,0.54,45yEy5WJywhJ3sDI28ajTm,0.00248,9,0.179,-10.484,1,0.0347,129.171,4,0.394
1685,0.994,0.418,85267,0.106,4tHqQMWSqmL6YjXwsqthDI,0.0292,8,0.179,-22.507,0,0.0448,46.718,4,0.8
1686,0.164,0.599,222533,0.642,1hvpDAxZPKjKztOc72sv06,3.33e-05,0,0.0992,-6.936,1,0.0363,115.412,4,0.349
1687,0.534,0.485,182360,0.857,7taXf5odg9xCAZERYfyOkS,0.0,2,0.347,-7.059,1,0.0442,148.749,4,0.963
1688,0.902,0.465,129173,0.27,3QiAAp20rPC3dcAtKtMaqQ,0.00104,4,0.145,-16.661,1,0.0425,94.519,4,0.58
1689,0.907,0.35,206347,0.232,0lLdorYw7lVrJydTINhWdI,9.21e-06,4,0.292,-11.042,1,0.0331,93.269,3,0.381
1690,0.0157,0.613,238726,0.842,7Ed6BkggCS2KaKY5YlINaF,0.0,10,0.23,-4.332,0,0.219,169.917,4,0.645
1691,0.0652,0.736,264532,0.604,4DTpngLjoHj5gFxEZFeD3J,6.43e-05,1,0.124,-7.357,0,0.222,155.007,4,0.574
1692,0.769,0.648,144827,0.228,5VEuraNSVxMTzDTtrmL3lQ,0.0,3,0.0983,-12.335,1,0.0454,125.526,4,0.503
1693,0.902,0.7,206067,0.138,1foCxQtxBweJtZmdxhEHVO,0.0,8,0.185,-12.347,1,0.0612,84.487,4,0.49
1694,0.788,0.688,165733,0.711,2pnPe4pJtq7689i5ydzvJJ,2.64e-05,7,0.0683,-10.453,0,0.0832,152.277,4,0.935
1695,0.511,0.666,182947,0.543,32OWobmyAz8J2qA8iWekyS,0.0,6,0.0911,-9.188,0,0.0446,161.947,4,0.881
1696,0.632,0.652,130027,0.275,4hXAK3mjFVFOOiJQ3rKAXi,0.0,0,0.287,-12.767,1,0.0475,153.251,4,0.774
1697,0.18,0.775,193456,0.679,3Ga6eKrUFf12ouh9Yw3v2D,7.26e-05,4,0.068,-4.985,0,0.135,166.008,4,0.619
